post_comment,id,sentence,entity,pos_sentiment_words,neg_sentiment_words,textblob,sentiment
post,48_post,toronto all the way to singapore so i was thinking korean airlines and my family just helped me to check in my bags and get them through properly because ive never traveled alone before once all of that was set i left my family and i said goodbye and i was on my way through security that was super smooth and then i just went over to my gate but picked up starbucks first once i got my starbucks i just waited at the gate and chilled for a little bit until they call this up before the plane there was actually nobody sitting next to me on this voice so i was super happy we got ready for takeoff and then about 30 minutes and we got our food it was really yummy and you guys could check out my food review for that once we ate the airplane just closed off the lights for so long i honestly wasnt ready to sleep but they wanted everyone to sleep then i got my second meal and finally landed in korea i had about a 6 hour layover here and i got myself starbucks again because there wasnt really many options for me to eat the food here is super different than in toronto and it was really yummyvegetarian meal which i really regret but the ice cream is good i slept a lot on this flight and we finally landed in singapore after 27 hours my full travel vlog from toronto to singapore,"['toronto', 'singapore', 'korean', 'first', 'about 30 minute', 'food', 'food', 'second', 'korea', 'about a 6 hour', 'food', 'toronto', 'singapore', '27 hour', 'toronto', 'singapore']","['super', 'smooth', 'super', 'happy', 'ready', 'really', 'honestly', 'ready', 'really', 'many', 'super', 'really', 'really', 'good', 'full']","['little', 'closed', 'long']",0.2005,7.144642857
post,48_post,flying with korean air was such a great experience,['korean'],['great'],[],0.4,7.857142857
post,52_post,ideal 3d2n concert itinerary in singapore go where flight to sg via scoot walk around,"['3d2n', 'singapore']",['ideal'],[],0.9,9.642857143
post,52_post,lunch at jewel changi travel to hotel hotel check in rest,['jewel changi'],[],[],0.0,6.428571429
post,52_post,freshen up walk around gardens by the bay orchard haji lane bugis street  dinner if you want suggestions walk around marina bay sands light show at 9 head home and rest for the big day breakfast ya kun,"['garden by the bay', 'orchard', 'haji lane', 'bugis', 'marina bay', 'light show', '9', 'the big day', 'ya kun']",[],[],0.0,6.428571429
post,52_post,toast box,[],[],[],0.0,6.428571429
post,52_post,fun toast get ready get lunch before heading to con venue go to the national stadium meet other swifties and exchange friendship bracelets queue for vip tickets watch the concert supper newton food centre clarke quay boat quay get brunch tiong bahru bakery,"['national stadium', 'newton food', 'clarke quay', 'boat quay']","['fun', 'ready']",['other'],0.125,6.875
post,52_post,five oars,['five'],[],[],0.0,6.428571429
post,52_post," gather touristy pictures fort canning park chijmes lunch and stroll joo chiat for cafes maxwell chinatown hawker ion orchard last min shopping airport procedures flight to mnl via jetstar
 should i do a singapore first timer series","['fort canning park', 'chijme', 'joo chiat', 'maxwell', 'chinatown', 'ion orchard', 'first']",[],[],0.0,6.428571429
post,53_post,"pov you are leaving the uk for a year to travel the world with your best friend only have a plan for the next three days said goodbye to family and friends and are off to see the world time for a new adventure
 lets go girls","['uk', 'a year', 'the next three day']","['best', 'new']",[],0.284090909090909,7.443181818
post,54_post,you will then be eligible for a 10,['10'],[],[],0.0,6.428571429
post,54_post,00 and that doesnt include the tax refund so youll even get to save more money but heres the catch the 10th in orchard road this is helpful thank you for watching and make sure to follow for more travel agent tips,"['10th', 'orchard']","['more', 'sure', 'more']",[],0.5,8.214285714
post,54_post,how to save money,[],[],[],0.0,6.428571429
post,54_post,when shopping in sephora singapore,['singapore'],[],[],0.0,6.428571429
post,55_post,world airline winner skyrax awards 2023 thank you for your support we are honoured to be named the worlds best airline at the 2023 skytrax world airline awards,"['2023', '2023']",['best'],[],1.0,10.0
post,55_post,we were also awarded best first class airline best first class comfort amenities and best airline in asia this year,"['first', 'first', 'asia', 'this year']","['best', 'best', 'best']",[],1.0,10.0
post,56_post,go to the check,[],[],[],0.0,6.428571429
post,56_post,in counter 223 hours before your flight that you might be long and it will take time to review your documents on checking in here are the documents they asked for passports next video requirements from davao to singapore,"['223 hour', 'singapore']",[],['long'],-0.025,6.339285714
post,57_post,for swifties who are awake we have news so additional seats were added to the seat at 7,[],[],[],0.0,6.428571429
post,57_post,00 to 9,['00 to 9'],[],[],0.0,6.428571429
post,57_post,00 which means more chances to get seats tomorrow these two areas of the side of the stage more chances to get tickets,"['tomorrow', 'two']","['more', 'more']",[],0.5,8.214285714
post,58_post,avatar the experience at gardens by the bay singapore discover the beautiful world of pandora fantasy plants and creatures integrated seamlessly inside the cloud forest some of them are interactive see a life,"['garden by the bay', 'cloud forest']","['beautiful', 'seamlessly']",[],0.475,8.125
post,58_post,sized banshee animatronic it can actually see and respond to visitors  and meet the baby too,['sized banshee'],[],[],0.0,6.428571429
post,58_post,try the banshee flight simulator enter the fire pod for a shadow play experience see the new ilu creature which will be in the new avatar movie,[],"['new', 'new']",[],0.1363636363636363,6.915584416
post,58_post,immerse yourself in more beautiful interactive spaces and take photos in these spaces,[],"['more', 'beautiful']",[],0.675,8.839285714
post,58_post,have more fun in this giant projection room and also discover your navi look at the avatar simulation,[],"['more', 'fun']",[],0.2666666666666666,7.380952381
post,58_post,visit before sunset for both daytime and night lighting experience pov,"['both daytime', 'night']",[],[],0.0,6.428571429
post,58_post,walk inside the amazing avatar,[],['amazing'],[],0.6000000000000001,8.571428571
post,58_post,the experience at gardens by the bay singapore now open inside cloud forest,"['garden by the bay', 'cloud forest']",[],[],0.0,6.428571429
post,60_post,find over 1000 cash back on my last osaka kyoto holiday,"['1000', 'osaka', 'kyoto']",[],[],0.0,6.428571429
post,60_post,use shopback to earn cashback on hotels and more when your travel this year i earned over,['this year'],['more'],[],0.5,8.214285714
post,60_post,1000 cashback on my travels and more when using,['1000'],['more'],[],0.5,8.214285714
post,61_post,itinerary singapore jewel free,['jewel'],['free'],[],0.4,7.857142857
post,61_post,cavenagh bridge free,[],['free'],[],0.4,7.857142857
post,61_post,flower in merlion free,['merlion'],['free'],[],0.4,7.857142857
post,61_post,merlion park free,['merlion park'],['free'],[],0.4,7.857142857
post,61_post,helix bridge free,['helix bridge'],['free'],[],0.4,7.857142857
post,61_post,serene garden,[],[],[],0.0,6.428571429
post,61_post,garden by the bay free,['garden by the bay'],['free'],[],0.4,7.857142857
post,61_post,water lily pond free,[],['free'],[],0.4,7.857142857
post,61_post,marina bay sand,['marina bay sand'],[],[],0.0,6.428571429
post,61_post,boat quay,['boat quay'],[],[],0.0,6.428571429
post,61_post,shahalam restaurant,[],[],[],0.0,6.428571429
post,61_post,universal studio,['universal studio'],[],[],0.0,6.428571429
post,61_post,cable car,['cable car'],[],[],0.0,6.428571429
post,61_post,siloso beach free,['siloso beach'],['free'],[],0.4,7.857142857
post,61_post,palawan beach free,['palawan beach'],['free'],[],0.4,7.857142857
post,61_post,haji lane free,['haji lane'],['free'],[],0.4,7.857142857
post,61_post,sultans mosque,[],[],[],0.0,6.428571429
post,61_post,for canning park,[],[],[],0.0,6.428571429
post,61_post,view city light marina by the sands show,[],['light'],[],0.4,7.857142857
post,61_post,shopping time bugis street cheap things and many stuff,['bugis'],"['cheap', 'many']",[],0.45,8.035714286
post,61_post,chinatown,['chinatown'],[],[],0.0,6.428571429
post,61_post,buddha temple,[],[],[],0.0,6.428571429
post,61_post,scarlett,[],[],[],0.0,6.428571429
post,61_post,mr coconut,[],[],[],0.0,6.428571429
post,61_post,imm cheap,['imm'],['cheap'],[],0.4,7.857142857
post,61_post,ice cream uncle orchard road go back indonesia nih aku spill itinerary untuk singapore semoga membantunya,"['orchard', 'nih', 'singapore']",[],[],0.0,6.428571429
post,63_post,lixin teochew fishball noodles singapore orchard ion rasanya diluar prediksi bmkg,"['singapore', 'orchard', 'rasanya']",[],[],0.0,6.428571429
post,64_post,5 things to do in singapore airport eat shake shack see rain vortex eat at top level planespotting 5 things to do at jewel changi airport,"['5', 'singapore airport', 'vortex', '5', 'jewel changi airport']",['top'],[],0.5,8.214285714
post,65_post,the cheapest korean bbq buffet restaurant in singapore address 1990 for a person thats it is actually any good that was such a huge array of meat and sightings and its one of the best ive ever had despite the price the quality of the meat was really good overall quality of food was really friendly and really fast i really have nothing bad to say about i tried the cheapest kbbq buffet restaurant in singapore,"['korean', 'singapore', '1990', 'food', 'singapore']","['good', 'huge', 'best', 'really', 'good', 'really', 'friendly', 'really', 'fast', 'really']",['bad'],0.2613636363636364,7.362012987
post,66_post,this is a disposable towel im going to use it and let you guys know how i feel about this this is how it looks and its pretty big i dont expect much when it comes to disposable item but this time is super impressive the disposable tower was warm when i used it before legit mindblowned hahaha,[],"['pretty', 'much', 'super', 'impressive', 'warm', 'hahaha']",[],0.369047619047619,7.746598639
post,69_post,places to visit for free in singapore jewelry red lion park the garden by the bay helix bridge fort canning park free hawker centres places to visit for free in,"['singapore', 'garden by the bay', 'helix bridge', 'fort canning park', 'hawker centre']","['free', 'free', 'free']",[],0.3,7.5
post,70_post,i love you by nobody can you sang to singapore for free so i recently discovered that singapore offers one free tours in their selected tourist spots for foreign travelers hotel website visit singapore 1139 free activities and tours with singapore reports book now and you will see at least 36 attractions at 2,"['singapore', 'singapore', 'one', '1139', 'singapore', 'at least 36', '2']","['love', 'free', 'offers', 'free', 'free']",['foreign'],0.2392857142857142,7.283163265
post,70_post,30 a,['30'],[],[],0.0,6.428571429
post,70_post,m,[],[],[],0.0,6.428571429
post,70_post,singapore zoo inclusive breakfast near the singapore river free dining christmas do a short,"['singapore zoo', 'singapore river', 'christmas']","['near', 'free']",[],0.1666666666666666,7.023809524
